Date,Site,Process,Equipment_ID,Output_m3,Process_Cost_PHP,Labor_Cost_PHP,Fuel_Liters
2025-03-02,Zambales,Blasting,BLAST,741,55575,0,27
2025-03-02,Zambales,Extraction,Zam-EX-E1,294,0,1400,104
2025-03-02,Zambales,Extraction,Zam-EX-E2,259,0,1400,134
2025-03-02,Zambales,Stockpiling,Zam-EX-S1,741,0,1400,83
2025-03-02,Rizal,Loading,Riz-EX-L1,502,0,1400,80
2025-03-02,Rizal,Loading,Riz-EX-L2,283,0,1400,79
2025-03-02,Rizal,Drilling,Riz-DR-1,424,11024,0,45
2025-03-02,Rizal,Extraction,Riz-EX-E1,310,0,1400,137
2025-03-02,Rizal,Extraction,Riz-EX-E2,298,0,1400,112
2025-03-02,Rizal,Stockpiling,Riz-EX-S1,785,0,1400,77
2025-03-02,Bulacan,Loading,Bul-EX-L1,418,0,1400,92
2025-03-02,Bulacan,Drilling,Bul-DR-1,507,13182,0,33
2025-03-02,Bulacan,Blasting,BLAST,418,31350,0,21
2025-03-02,Bulacan,Extraction,Bul-EX-E1,252,0,1400,96
2025-03-02,Bulacan,Stockpiling,Bul-EX-S1,418,0,1400,64
2025-03-02,PAMPANGA,Loading,Pam-EX-L1,486,0,1400,102
2025-03-02,PAMPANGA,Drilling,Pam-DR-1,832,21632,0,48
2025-03-02,PAMPANGA,Extraction,Pam-EX-E1,545,0,1400,85
2025-03-02,PAMPANGA,Stockpiling,Pam-EX-S1,486,0,1400,86
2025-03-02,tarlac,Loading,Tar-EX-L1,490,0,1400,67
2025-03-02,tarlac,Drilling,Tar-DR-1,491,12766,0,32
2025-03-02,tarlac,Extraction,Tar-EX-E1,376,0,1400,72
2025-03-02,tarlac,Stockpiling,Tar-EX-S1,490,0,1400,102
2025-03-03,zAMBALES,Loading,Zam-EX-L1,432,0,1400,119
2025-03-03,zAMBALES,Loading,Zam-EX-L2,308,0,1400,68
2025-03-03,zAMBALES,Drilling,Zam-DR-1,722,18772,0,37
2025-03-03,zAMBALES,Extraction,Zam-EX-E1,216,0,1400,119
2025-03-03,zAMBALES,Extraction,Zam-EX-E2,443,0,1400,75
2025-03-03,zAMBALES,Stockpiling,Zam-EX-S1,740,0,1400,72
2025-03-03,rizal,Loading,Riz-EX-L1,391,0,1400,82
2025-03-03,rizal,Loading,Riz-EX-L2,570,0,1400,105
2025-03-03,rizal,Drilling,Riz-DR-1,560,14560,0,68
2025-03-03,rizal,Extraction,Riz-EX-E1,279,0,1400,79
2025-03-03,rizal,Extraction,Riz-EX-E2,442,0,1400,123
2025-03-03,rizal,Stockpiling,Riz-EX-S1,961,0,1400,60
2025-03-03,Bulacan,Loading,Bul-EX-L1,446,0,1400,106
2025-03-03,Bulacan,Drilling,Bul-DR-1,570,14820,0,42
2025-03-03,Bulacan,Blasting,BLAST,446,33450,0,30
2025-03-03,Bulacan,Extraction,Bul-EX-E1,260,0,1400,100
2025-03-03,Bulacan,Stockpiling,Bul-EX-S1,446,0,1400,95
2025-03-03,PAMPANGA,Loading,Pam-EX-L1,509,0,1400,97
2025-03-03,PAMPANGA,Drilling,Pam-DR-1,658,17108,0,30
2025-03-03,PAMPANGA,Extraction,Pam-EX-E1,335,0,1400,81
2025-03-03,PAMPANGA,Stockpiling,Pam-EX-S1,509,0,1400,80
2025-03-03,TARLAC,Loading,Tar-EX-L1,373,0,1400,90
2025-03-03,TARLAC,Drilling,Tar-DR-1,593,15418,0,36
2025-03-03,TARLAC,Extraction,Tar-EX-E1,323,0,1400,121
2025-03-03,TARLAC,Stockpiling,Tar-EX-S1,373,0,1400,50
2025-03-04,Zambales,Loading,Zam-EX-L1,418,0,1400,100
2025-03-04,Zambales,Loading,Zam-EX-L2,420,0,1400,91
2025-03-04,Zambales,Drilling,Zam-DR-1,611,15886,0,33
2025-03-04,Zambales,Extraction,Zam-EX-E1,570,0,1400,114
2025-03-04,Zambales,Extraction,Zam-EX-E2,582,0,1400,122
2025-03-04,Zambales,Stockpiling,Zam-EX-S1,838,0,1400,62
2025-03-04,Rizal,Loading,Riz-EX-L1,352,0,1400,79
2025-03-04,Rizal,Loading,Riz-EX-L2,476,0,1400,67
2025-03-04,Rizal,Drilling,Riz-DR-1,840,21840,0,60
2025-03-04,Rizal,Extraction,Riz-EX-E1,275,0,1400,78
2025-03-04,Rizal,Extraction,Riz-EX-E2,383,0,1400,85
2025-03-04,Rizal,Stockpiling,Riz-EX-S1,828,0,1400,82
2025-03-04,Bulacan,Loading,Bul-EX-L1,270,0,1400,91
2025-03-04,Bulacan,Drilling,Bul-DR-1,522,13572,0,48
2025-03-04,Bulacan,Blasting,BLAST,270,20250,0,36
2025-03-04,Bulacan,Extraction,Bul-EX-E1,442,0,1400,80
2025-03-04,Bulacan,Stockpiling,Bul-EX-S1,270,0,1400,105
2025-03-04,PAMPANGA,Loading,Pam-EX-L1,532,0,1400,82
2025-03-04,PAMPANGA,Drilling,Pam-DR-1,436,11336,0,32
2025-03-04,PAMPANGA,Extraction,Pam-EX-E1,453,0,1400,129
2025-03-04,PAMPANGA,Stockpiling,Pam-EX-S1,532,0,1400,107
2025-03-04,Tarlac,Loading,Tar-EX-L1,442,0,1400,70
2025-03-04,Tarlac,Drilling,Tar-DR-1,515,13390,0,43
2025-03-04,Tarlac,Extraction,Tar-EX-E1,484,0,1400,126
2025-03-04,Tarlac,Stockpiling,Tar-EX-S1,442,0,1400,74
2025-03-05,zambales,Loading,Zam-EX-L1,362,0,1400,99
2025-03-05,zambales,Loading,Zam-EX-L2,236,0,1400,89
2025-03-05,zambales,Drilling,Zam-DR-1,558,14508,0,39
2025-03-05,zambales,Extraction,Zam-EX-E1,493,0,1400,119
2025-03-05,zambales,Extraction,Zam-EX-E2,309,0,1400,107
2025-03-05,zambales,Stockpiling,Zam-EX-S1,598,0,1400,109
2025-03-05,RIZAL,Loading,Riz-EX-L1,467,0,1400,88
2025-03-05,RIZAL,Loading,Riz-EX-L2,481,0,1400,84
2025-03-05,RIZAL,Drilling,Riz-DR-1,532,13832,0,56
2025-03-05,RIZAL,Extraction,Riz-EX-E1,377,0,1400,121
2025-03-05,RIZAL,Extraction,Riz-EX-E2,439,0,1400,112
2025-03-05,RIZAL,Stockpiling,Riz-EX-S1,948,0,1400,79
2025-03-05,bulacan,Loading,Bul-EX-L1,528,0,1400,114
2025-03-05,bulacan,Drilling,Bul-DR-1,771,20046,0,45
2025-03-05,bulacan,Extraction,Bul-EX-E1,249,0,1400,94
2025-03-05,bulacan,Stockpiling,Bul-EX-S1,528,0,1400,92
2025-03-05,pampanga,Loading,Pam-EX-L1,212,0,1400,117
2025-03-05,pampanga,Drilling,Pam-DR-1,872,22672,0,56
2025-03-05,pampanga,Extraction,Pam-EX-E1,399,0,1400,113
2025-03-05,pampanga,Stockpiling,Pam-EX-S1,212,0,1400,59
2025-03-05,TARLAC,Loading,Tar-EX-L1,534,0,1400,92
2025-03-05,TARLAC,Drilling,Tar-DR-1,584,15184,0,58
2025-03-05,TARLAC,Extraction,Tar-EX-E1,364,0,1400,78
2025-03-05,TARLAC,Stockpiling,Tar-EX-S1,534,0,1400,91
2025-03-06,Zambales,Loading,Zam-EX-L1,239,0,1400,75
2025-03-06,Zambales,Loading,Zam-EX-L2,576,0,1400,97
2025-03-06,Zambales,Drilling,Zam-DR-1,824,21424,0,69
2025-03-06,Zambales,Blasting,BLAST,815,61125,0,48
2025-03-06,Zambales,Extraction,Zam-EX-E1,207,0,1400,135
2025-03-06,Zambales,Extraction,Zam-EX-E2,471,0,1400,103
2025-03-06,Zambales,Stockpiling,Zam-EX-S1,815,0,1400,68
2025-03-06,rizal,Loading,Riz-EX-L1,422,0,1400,64
2025-03-06,rizal,Loading,Riz-EX-L2,398,0,1400,64
2025-03-06,rizal,Drilling,Riz-DR-1,571,14846,0,49
2025-03-06,rizal,Extraction,Riz-EX-E1,355,0,1400,98
2025-03-06,rizal,Extraction,Riz-EX-E2,242,0,1400,110
2025-03-06,rizal,Stockpiling,Riz-EX-S1,820,0,1400,72
2025-03-06,BULACAN,Loading,Bul-EX-L1,276,0,1400,114
2025-03-06,BULACAN,Drilling,Bul-DR-1,663,17238,0,55
2025-03-06,BULACAN,Extraction,Bul-EX-E1,331,0,1400,97
2025-03-06,BULACAN,Stockpiling,Bul-EX-S1,276,0,1400,65
2025-03-06,Pampanga,Loading,Pam-EX-L1,219,0,1400,63
2025-03-06,Pampanga,Drilling,Pam-DR-1,438,11388,0,52
2025-03-06,Pampanga,Blasting,BLAST,219,16425,0,33
2025-03-06,Pampanga,Extraction,Pam-EX-E1,421,0,1400,88
2025-03-06,Pampanga,Stockpiling,Pam-EX-S1,219,0,1400,67
2025-03-06,tarlac,Loading,Tar-EX-L1,469,0,1400,109
2025-03-06,tarlac,Drilling,Tar-DR-1,567,14742,0,45
2025-03-06,tarlac,Extraction,Tar-EX-E1,487,0,1400,86
2025-03-06,tarlac,Stockpiling,Tar-EX-S1,469,0,1400,92
2025-03-07,ZAMBALES,Loading,Zam-EX-L1,379,0,1400,102
2025-03-07,ZAMBALES,Loading,Zam-EX-L2,334,0,1400,98
2025-03-07,ZAMBALES,Drilling,Zam-DR-1,416,10816,0,44
2025-03-07,ZAMBALES,Blasting,BLAST,713,53475,0,48
2025-03-07,ZAMBALES,Extraction,Zam-EX-E1,501,0,1400,89
2025-03-07,ZAMBALES,Extraction,Zam-EX-E2,232,0,1400,125
2025-03-07,ZAMBALES,Stockpiling,Zam-EX-S1,713,0,1400,85
2025-03-07,rizal,Loading,Riz-EX-L1,536,0,1400,108
2025-03-07,rizal,Loading,Riz-EX-L2,591,0,1400,87
2025-03-07,rizal,Drilling,Riz-DR-1,787,20462,0,62
2025-03-07,rizal,Extraction,Riz-EX-E1,523,0,1400,121
2025-03-07,rizal,Extraction,Riz-EX-E2,510,0,1400,80
2025-03-07,rizal,Stockpiling,Riz-EX-S1,1127,0,1400,58
2025-03-07,bULACAN,Loading,Bul-EX-L1,496,0,1400,119
2025-03-07,bULACAN,Drilling,Bul-DR-1,744,19344,0,40
2025-03-07,bULACAN,Extraction,Bul-EX-E1,315,0,1400,119
2025-03-07,bULACAN,Stockpiling,Bul-EX-S1,496,0,1400,102
2025-03-07,pAMPANGA,Loading,Pam-EX-L1,554,0,1400,90
2025-03-07,pAMPANGA,Drilling,Pam-DR-1,689,17914,0,36
2025-03-07,pAMPANGA,Extraction,Pam-EX-E1,502,0,1400,75
2025-03-07,pAMPANGA,Stockpiling,Pam-EX-S1,554,0,1400,95
2025-03-07,Tarlac,Loading,Tar-EX-L1,275,0,1400,111
2025-03-07,Tarlac,Drilling,Tar-DR-1,451,11726,0,36
2025-03-07,Tarlac,Extraction,Tar-EX-E1,534,0,1400,127
2025-03-07,Tarlac,Stockpiling,Tar-EX-S1,275,0,1400,84
2025-03-08,zambales,Loading,Zam-EX-L1,437,0,1400,106
2025-03-08,zambales,Loading,Zam-EX-L2,368,0,1400,85
2025-03-08,zambales,Drilling,Zam-DR-1,756,19656,0,36
2025-03-08,zambales,Blasting,BLAST,805,60375,0,37
2025-03-08,zambales,Extraction,Zam-EX-E1,541,0,1400,135
2025-03-08,zambales,Extraction,Zam-EX-E2,547,0,1400,73
2025-03-08,zambales,Stockpiling,Zam-EX-S1,805,0,1400,81
2025-03-08,rIZAL,Loading,Riz-EX-L1,306,0,1400,90
2025-03-08,rIZAL,Loading,Riz-EX-L2,228,0,1400,89
2025-03-08,rIZAL,Drilling,Riz-DR-1,839,21814,0,54
2025-03-08,rIZAL,Blasting,BLAST,534,40050,0,29
2025-03-08,rIZAL,Extraction,Riz-EX-E1,385,0,1400,122
2025-03-08,rIZAL,Extraction,Riz-EX-E2,264,0,1400,117
2025-03-08,rIZAL,Stockpiling,Riz-EX-S1,534,0,1400,91
2025-03-08,BULACAN,Loading,Bul-EX-L1,250,0,1400,78
2025-03-08,BULACAN,Drilling,Bul-DR-1,490,12740,0,36
2025-03-08,BULACAN,Extraction,Bul-EX-E1,280,0,1400,86
2025-03-08,BULACAN,Stockpiling,Bul-EX-S1,250,0,1400,69
2025-03-08,pampanga,Loading,Pam-EX-L1,264,0,1400,118
2025-03-08,pampanga,Drilling,Pam-DR-1,755,19630,0,46
2025-03-08,pampanga,Blasting,BLAST,264,19800,0,46
2025-03-08,pampanga,Extraction,Pam-EX-E1,495,0,1400,96
2025-03-08,pampanga,Stockpiling,Pam-EX-S1,264,0,1400,55
2025-03-08,Tarlac,Loading,Tar-EX-L1,551,0,1400,118
2025-03-08,Tarlac,Drilling,Tar-DR-1,566,14716,0,58
2025-03-08,Tarlac,Extraction,Tar-EX-E1,540,0,1400,101
2025-03-08,Tarlac,Stockpiling,Tar-EX-S1,551,0,1400,80
2025-03-09,zambales,Loading,Zam-EX-L1,471,0,1400,103
2025-03-09,zambales,Loading,Zam-EX-L2,586,0,1400,91
2025-03-09,zambales,Drilling,Zam-DR-1,436,11336,0,45
2025-03-09,zambales,Extraction,Zam-EX-E1,326,0,1400,93
2025-03-09,zambales,Extraction,Zam-EX-E2,556,0,1400,74
2025-03-09,zambales,Stockpiling,Zam-EX-S1,1057,0,1400,95
2025-03-09,Rizal,Loading,Riz-EX-L1,233,0,1400,73
2025-03-09,Rizal,Loading,Riz-EX-L2,441,0,1400,93
2025-03-09,Rizal,Drilling,Riz-DR-1,701,18226,0,53
2025-03-09,Rizal,Extraction,Riz-EX-E1,242,0,1400,127
2025-03-09,Rizal,Extraction,Riz-EX-E2,292,0,1400,132
2025-03-09,Rizal,Stockpiling,Riz-EX-S1,674,0,1400,90
2025-03-09,bulacan,Loading,Bul-EX-L1,306,0,1400,72
2025-03-09,bulacan,Drilling,Bul-DR-1,630,16380,0,52
2025-03-09,bulacan,Blasting,BLAST,306,22950,0,48
2025-03-09,bulacan,Extraction,Bul-EX-E1,563,0,1400,120
2025-03-09,bulacan,Stockpiling,Bul-EX-S1,306,0,1400,71
2025-03-09,pampanga,Loading,Pam-EX-L1,282,0,1400,91
2025-03-09,pampanga,Drilling,Pam-DR-1,470,12220,0,44
2025-03-09,pampanga,Extraction,Pam-EX-E1,534,0,1400,104
2025-03-09,pampanga,Stockpiling,Pam-EX-S1,282,0,1400,97
2025-03-09,Tarlac,Loading,Tar-EX-L1,521,0,1400,78
2025-03-09,Tarlac,Drilling,Tar-DR-1,844,21944,0,56
2025-03-09,Tarlac,Blasting,BLAST,521,39075,0,20
2025-03-09,Tarlac,Extraction,Tar-EX-E1,383,0,1400,85
2025-03-09,Tarlac,Stockpiling,Tar-EX-S1,521,0,1400,82
2025-03-10,ZAMBALES,Loading,Zam-EX-L1,512,0,1400,95
2025-03-10,ZAMBALES,Loading,Zam-EX-L2,494,0,1400,117
2025-03-10,ZAMBALES,Drilling,Zam-DR-1,650,16900,0,54
2025-03-10,ZAMBALES,Blasting,BLAST,1006,75450,0,31
2025-03-10,ZAMBALES,Extraction,Zam-EX-E1,521,0,1400,90
2025-03-10,ZAMBALES,Extraction,Zam-EX-E2,238,0,1400,84
2025-03-10,ZAMBALES,Stockpiling,Zam-EX-S1,1006,0,1400,65
2025-03-10,RIZAL,Loading,Riz-EX-L1,222,0,1400,62
2025-03-10,RIZAL,Loading,Riz-EX-L2,571,0,1400,101
2025-03-10,RIZAL,Drilling,Riz-DR-1,716,18616,0,61
2025-03-10,RIZAL,Extraction,Riz-EX-E1,508,0,1400,129
2025-03-10,RIZAL,Extraction,Riz-EX-E2,457,0,1400,122
2025-03-10,RIZAL,Stockpiling,Riz-EX-S1,793,0,1400,58
2025-03-10,Bulacan,Loading,Bul-EX-L1,398,0,1400,107
2025-03-10,Bulacan,Drilling,Bul-DR-1,639,16614,0,34
2025-03-10,Bulacan,Extraction,Bul-EX-E1,246,0,1400,71
2025-03-10,Bulacan,Stockpiling,Bul-EX-S1,398,0,1400,65
2025-03-10,Pampanga,Loading,Pam-EX-L1,306,0,1400,100
2025-03-10,Pampanga,Drilling,Pam-DR-1,664,17264,0,63
2025-03-10,Pampanga,Blasting,BLAST,306,22950,0,38
2025-03-10,Pampanga,Extraction,Pam-EX-E1,454,0,1400,92
2025-03-10,Pampanga,Stockpiling,Pam-EX-S1,306,0,1400,105
2025-03-10,tARLAC,Loading,Tar-EX-L1,322,0,1400,66
2025-03-10,tARLAC,Drilling,Tar-DR-1,533,13858,0,36
2025-03-10,tARLAC,Extraction,Tar-EX-E1,402,0,1400,129
2025-03-10,tARLAC,Stockpiling,Tar-EX-S1,322,0,1400,85
2025-03-11,zambales,Loading,Zam-EX-L1,216,0,1400,84
2025-03-11,zambales,Loading,Zam-EX-L2,401,0,1400,89
2025-03-11,zambales,Drilling,Zam-DR-1,481,12506,0,58
2025-03-11,zambales,Extraction,Zam-EX-E1,302,0,1400,137
2025-03-11,zambales,Extraction,Zam-EX-E2,581,0,1400,114
2025-03-11,zambales,Stockpiling,Zam-EX-S1,617,0,1400,79
2025-03-11,Rizal,Loading,Riz-EX-L1,293,0,1400,110
2025-03-11,Rizal,Loading,Riz-EX-L2,280,0,1400,70
2025-03-11,Rizal,Drilling,Riz-DR-1,518,13468,0,61
2025-03-11,Rizal,Blasting,BLAST,573,42975,0,35
2025-03-11,Rizal,Extraction,Riz-EX-E1,272,0,1400,111
2025-03-11,Rizal,Extraction,Riz-EX-E2,299,0,1400,78
2025-03-11,Rizal,Stockpiling,Riz-EX-S1,573,0,1400,54
2025-03-11,Bulacan,Loading,Bul-EX-L1,378,0,1400,74
2025-03-11,Bulacan,Drilling,Bul-DR-1,460,11960,0,49
2025-03-11,Bulacan,Extraction,Bul-EX-E1,363,0,1400,84
2025-03-11,Bulacan,Stockpiling,Bul-EX-S1,378,0,1400,103
2025-03-11,pAMPANGA,Loading,Pam-EX-L1,559,0,1400,72
2025-03-11,pAMPANGA,Drilling,Pam-DR-1,865,22490,0,49
2025-03-11,pAMPANGA,Blasting,BLAST,559,41925,0,40
2025-03-11,pAMPANGA,Extraction,Pam-EX-E1,376,0,1400,139
2025-03-11,pAMPANGA,Stockpiling,Pam-EX-S1,559,0,1400,63
2025-03-11,Tarlac,Loading,Tar-EX-L1,427,0,1400,79
2025-03-11,Tarlac,Drilling,Tar-DR-1,412,10712,0,58
2025-03-11,Tarlac,Extraction,Tar-EX-E1,485,0,1400,129
2025-03-11,Tarlac,Stockpiling,Tar-EX-S1,427,0,1400,85
2025-03-12,ZAMBALES,Loading,Zam-EX-L1,363,0,1400,115
2025-03-12,ZAMBALES,Loading,Zam-EX-L2,547,0,1400,112
2025-03-12,ZAMBALES,Drilling,Zam-DR-1,828,21528,0,42
2025-03-12,ZAMBALES,Blasting,BLAST,910,68250,0,27
2025-03-12,ZAMBALES,Extraction,Zam-EX-E1,215,0,1400,81
2025-03-12,ZAMBALES,Extraction,Zam-EX-E2,535,0,1400,100
2025-03-12,ZAMBALES,Stockpiling,Zam-EX-S1,910,0,1400,99
2025-03-12,RIZAL,Loading,Riz-EX-L1,488,0,1400,81
2025-03-12,RIZAL,Loading,Riz-EX-L2,275,0,1400,92
2025-03-12,RIZAL,Drilling,Riz-DR-1,426,11076,0,43
2025-03-12,RIZAL,Extraction,Riz-EX-E1,298,0,1400,110
2025-03-12,RIZAL,Extraction,Riz-EX-E2,372,0,1400,106
2025-03-12,RIZAL,Stockpiling,Riz-EX-S1,763,0,1400,93
2025-03-12,Bulacan,Loading,Bul-EX-L1,473,0,1400,112
2025-03-12,Bulacan,Drilling,Bul-DR-1,639,16614,0,32
2025-03-12,Bulacan,Extraction,Bul-EX-E1,545,0,1400,104
2025-03-12,Bulacan,Stockpiling,Bul-EX-S1,473,0,1400,104
2025-03-12,pAMPANGA,Loading,Pam-EX-L1,273,0,1400,74
2025-03-12,pAMPANGA,Drilling,Pam-DR-1,503,13078,0,65
2025-03-12,pAMPANGA,Extraction,Pam-EX-E1,469,0,1400,80
2025-03-12,pAMPANGA,Stockpiling,Pam-EX-S1,273,0,1400,55
2025-03-12,Tarlac,Loading,Tar-EX-L1,324,0,1400,111
2025-03-12,Tarlac,Drilling,Tar-DR-1,765,19890,0,44
2025-03-12,Tarlac,Extraction,Tar-EX-E1,436,0,1400,96
2025-03-12,Tarlac,Stockpiling,Tar-EX-S1,324,0,1400,86
2025-03-13,zAMBALES,Loading,Zam-EX-L1,269,0,1400,104
2025-03-13,zAMBALES,Loading,Zam-EX-L2,383,0,1400,96
2025-03-13,zAMBALES,Drilling,Zam-DR-1,668,17368,0,51
2025-03-13,zAMBALES,Extraction,Zam-EX-E1,361,0,1400,102
2025-03-13,zAMBALES,Extraction,Zam-EX-E2,504,0,1400,102
2025-03-13,zAMBALES,Stockpiling,Zam-EX-S1,652,0,1400,86
2025-03-13,rIZAL,Loading,Riz-EX-L1,564,0,1400,67
2025-03-13,rIZAL,Loading,Riz-EX-L2,240,0,1400,96
2025-03-13,rIZAL,Drilling,Riz-DR-1,445,11570,0,67
2025-03-13,rIZAL,Extraction,Riz-EX-E1,332,0,1400,115
2025-03-13,rIZAL,Extraction,Riz-EX-E2,344,0,1400,107
2025-03-13,rIZAL,Stockpiling,Riz-EX-S1,804,0,1400,64
2025-03-13,BULACAN,Loading,Bul-EX-L1,542,0,1400,114
2025-03-13,BULACAN,Drilling,Bul-DR-1,678,17628,0,47
2025-03-13,BULACAN,Blasting,BLAST,542,40650,0,25
2025-03-13,BULACAN,Extraction,Bul-EX-E1,271,0,1400,101
2025-03-13,BULACAN,Stockpiling,Bul-EX-S1,542,0,1400,78
2025-03-13,pAMPANGA,Loading,Pam-EX-L1,365,0,1400,80
2025-03-13,pAMPANGA,Drilling,Pam-DR-1,650,16900,0,67
2025-03-13,pAMPANGA,Extraction,Pam-EX-E1,452,0,1400,70
2025-03-13,pAMPANGA,Stockpiling,Pam-EX-S1,365,0,1400,62
2025-03-13,tARLAC,Loading,Tar-EX-L1,206,0,1400,74
2025-03-13,tARLAC,Drilling,Tar-DR-1,874,22724,0,44
2025-03-13,tARLAC,Extraction,Tar-EX-E1,417,0,1400,126
2025-03-13,tARLAC,Stockpiling,Tar-EX-S1,206,0,1400,58
2025-03-14,Zambales,Loading,Zam-EX-L1,417,0,1400,74
2025-03-14,Zambales,Loading,Zam-EX-L2,428,0,1400,118
2025-03-14,Zambales,Drilling,Zam-DR-1,542,14092,0,57
2025-03-14,Zambales,Extraction,Zam-EX-E1,204,0,1400,123
2025-03-14,Zambales,Extraction,Zam-EX-E2,564,0,1400,74
2025-03-14,Zambales,Stockpiling,Zam-EX-S1,845,0,1400,66
2025-03-14,rIZAL,Loading,Riz-EX-L1,252,0,1400,74
2025-03-14,rIZAL,Loading,Riz-EX-L2,378,0,1400,104
2025-03-14,rIZAL,Drilling,Riz-DR-1,457,11882,0,45
2025-03-14,rIZAL,Blasting,BLAST,630,47250,0,29
2025-03-14,rIZAL,Extraction,Riz-EX-E1,416,0,1400,100
2025-03-14,rIZAL,Extraction,Riz-EX-E2,568,0,1400,96
2025-03-14,rIZAL,Stockpiling,Riz-EX-S1,630,0,1400,82
2025-03-14,Bulacan,Loading,Bul-EX-L1,527,0,1400,68
2025-03-14,Bulacan,Drilling,Bul-DR-1,711,18486,0,68
2025-03-14,Bulacan,Blasting,BLAST,527,39525,0,40
2025-03-14,Bulacan,Extraction,Bul-EX-E1,575,0,1400,98
2025-03-14,Bulacan,Stockpiling,Bul-EX-S1,527,0,1400,70
2025-03-14,pAMPANGA,Loading,Pam-EX-L1,294,0,1400,65
2025-03-14,pAMPANGA,Drilling,Pam-DR-1,657,17082,0,55
2025-03-14,pAMPANGA,Extraction,Pam-EX-E1,327,0,1400,105
2025-03-14,pAMPANGA,Stockpiling,Pam-EX-S1,294,0,1400,52
2025-03-14,Tarlac,Loading,Tar-EX-L1,568,0,1400,87
2025-03-14,Tarlac,Drilling,Tar-DR-1,530,13780,0,49
2025-03-14,Tarlac,Blasting,BLAST,568,42600,0,47
2025-03-14,Tarlac,Extraction,Tar-EX-E1,438,0,1400,89
2025-03-14,Tarlac,Stockpiling,Tar-EX-S1,568,0,1400,83
2025-03-15,Zambales,Loading,Zam-EX-L1,322,0,1400,60
2025-03-15,Zambales,Loading,Zam-EX-L2,429,0,1400,115
2025-03-15,Zambales,Drilling,Zam-DR-1,820,21320,0,43
2025-03-15,Zambales,Extraction,Zam-EX-E1,558,0,1400,97
2025-03-15,Zambales,Extraction,Zam-EX-E2,325,0,1400,124
2025-03-15,Zambales,Stockpiling,Zam-EX-S1,751,0,1400,76
2025-03-15,RIZAL,Loading,Riz-EX-L1,494,0,1400,113
2025-03-15,RIZAL,Loading,Riz-EX-L2,536,0,1400,96
2025-03-15,RIZAL,Drilling,Riz-DR-1,498,12948,0,37
2025-03-15,RIZAL,Extraction,Riz-EX-E1,501,0,1400,78
2025-03-15,RIZAL,Extraction,Riz-EX-E2,274,0,1400,95
2025-03-15,RIZAL,Stockpiling,Riz-EX-S1,1030,0,1400,79
2025-03-15,Bulacan,Loading,Bul-EX-L1,365,0,1400,68
2025-03-15,Bulacan,Drilling,Bul-DR-1,742,19292,0,63
2025-03-15,Bulacan,Extraction,Bul-EX-E1,226,0,1400,135
2025-03-15,Bulacan,Stockpiling,Bul-EX-S1,365,0,1400,95
2025-03-15,pAMPANGA,Loading,Pam-EX-L1,382,0,1400,94
2025-03-15,pAMPANGA,Drilling,Pam-DR-1,439,11414,0,37
2025-03-15,pAMPANGA,Extraction,Pam-EX-E1,446,0,1400,118
2025-03-15,pAMPANGA,Stockpiling,Pam-EX-S1,382,0,1400,61
2025-03-15,tARLAC,Loading,Tar-EX-L1,400,0,1400,81
2025-03-15,tARLAC,Drilling,Tar-DR-1,532,13832,0,45
2025-03-15,tARLAC,Blasting,BLAST,400,30000,0,40
2025-03-15,tARLAC,Extraction,Tar-EX-E1,306,0,1400,112
2025-03-15,tARLAC,Stockpiling,Tar-EX-S1,400,0,1400,85
2025-03-16,Zambales,Loading,Zam-EX-L1,588,0,1400,70
2025-03-16,Zambales,Loading,Zam-EX-L2,288,0,1400,106
2025-03-16,Zambales,Drilling,Zam-DR-1,769,19994,0,60
2025-03-16,Zambales,Blasting,BLAST,876,65700,0,21
2025-03-16,Zambales,Extraction,Zam-EX-E1,328,0,1400,72
2025-03-16,Zambales,Extraction,Zam-EX-E2,366,0,1400,72
2025-03-16,Zambales,Stockpiling,Zam-EX-S1,876,0,1400,83
2025-03-16,RIZAL,Loading,Riz-EX-L1,348,0,1400,98
2025-03-16,RIZAL,Loading,Riz-EX-L2,534,0,1400,65
2025-03-16,RIZAL,Drilling,Riz-DR-1,731,19006,0,49
2025-03-16,RIZAL,Extraction,Riz-EX-E1,564,0,1400,103
2025-03-16,RIZAL,Extraction,Riz-EX-E2,216,0,1400,114
2025-03-16,RIZAL,Stockpiling,Riz-EX-S1,882,0,1400,105
2025-03-16,bULACAN,Loading,Bul-EX-L1,553,0,1400,96
2025-03-16,bULACAN,Drilling,Bul-DR-1,532,13832,0,35
2025-03-16,bULACAN,Extraction,Bul-EX-E1,331,0,1400,123
2025-03-16,bULACAN,Stockpiling,Bul-EX-S1,553,0,1400,55
2025-03-16,Pampanga,Loading,Pam-EX-L1,579,0,1400,74
2025-03-16,Pampanga,Drilling,Pam-DR-1,726,18876,0,54
2025-03-16,Pampanga,Blasting,BLAST,579,43425,0,31
2025-03-16,Pampanga,Extraction,Pam-EX-E1,306,0,1400,86
2025-03-16,Pampanga,Stockpiling,Pam-EX-S1,579,0,1400,89
2025-03-16,Tarlac,Loading,Tar-EX-L1,319,0,1400,104
2025-03-16,Tarlac,Drilling,Tar-DR-1,422,10972,0,68
2025-03-16,Tarlac,Extraction,Tar-EX-E1,347,0,1400,88
2025-03-16,Tarlac,Stockpiling,Tar-EX-S1,319,0,1400,81
2025-03-17,ZAMBALES,Loading,Zam-EX-L1,264,0,1400,63
