Date,Site,Equipment_ID,Trip_No,Distance_km,Load_m3,Fuel_Liters
2025-01-03,PAMPANGA,Pam-DT-3,2,4.14,18,16.25
2025-01-03,PAMPANGA,Pam-DT-3,3,4.45,18,17.24
2025-01-03,PAMPANGA,Pam-DT-3,4,3.93,18,15.72
2025-01-03,PAMPANGA,Pam-DT-3,5,1.7,18,4.36
2025-01-03,PAMPANGA,Pam-DT-3,6,3.55,18,9.09
2025-01-03,PAMPANGA,Pam-DT-3,7,2.2,18,6.86
2025-01-03,PAMPANGA,Pam-DT-4,1,6.62,18,19.1
2025-01-03,PAMPANGA,Pam-DT-4,2,1.16,18,3.56
2025-01-03,PAMPANGA,Pam-DT-4,3,4.0,18,11.55
2025-01-03,PAMPANGA,Pam-DT-4,4,3.71,18,14.17
2025-01-03,PAMPANGA,Pam-DT-4,5,3.08,18,11.98
2025-01-03,PAMPANGA,Pam-DT-4,6,2.38,18,8.12
2025-01-03,PAMPANGA,Pam-DT-4,7,1.74,18,6.52
2025-01-03,PAMPANGA,Pam-DT-5,1,1.7,18,5.1
2025-01-03,PAMPANGA,Pam-DT-5,2,6.25,18,24.53
2025-01-03,PAMPANGA,Pam-DT-5,3,4.55,18,20.13
2025-01-03,PAMPANGA,Pam-DT-5,4,1.41,1,3.7
2025-01-03,TARLAC,Tar-DT-1,1,3.11,18,11.52
2025-01-03,TARLAC,Tar-DT-1,2,6.15,18,21.44
2025-01-03,TARLAC,Tar-DT-1,3,3.76,18,14.89
2025-01-03,TARLAC,Tar-DT-1,4,4.52,18,18.0
2025-01-03,TARLAC,Tar-DT-1,5,3.21,18,13.21
2025-01-03,TARLAC,Tar-DT-1,6,3.17,18,10.64
2025-01-03,TARLAC,Tar-DT-1,7,2.89,18,7.62
2025-01-03,TARLAC,Tar-DT-2,1,4.7,18,20.99
2025-01-03,TARLAC,Tar-DT-2,2,3.31,18,11.08
2025-01-03,TARLAC,Tar-DT-2,3,6.67,18,26.19
2025-01-03,TARLAC,Tar-DT-2,4,1.71,18,7.28
2025-01-03,TARLAC,Tar-DT-2,5,1.67,18,4.59
2025-01-03,TARLAC,Tar-DT-2,6,6.6,18,16.58
2025-01-03,TARLAC,Tar-DT-2,7,6.03,18,21.26
2025-01-03,TARLAC,Tar-DT-3,1,6.1,18,27.39
2025-01-03,TARLAC,Tar-DT-3,2,6.56,18,16.99
2025-01-03,TARLAC,Tar-DT-3,3,4.47,18,16.18
2025-01-03,TARLAC,Tar-DT-3,4,5.71,18,24.22
2025-01-03,TARLAC,Tar-DT-3,5,2.24,18,9.92
2025-01-03,TARLAC,Tar-DT-3,6,3.58,18,13.17
2025-01-03,TARLAC,Tar-DT-3,7,3.85,18,13.11
2025-01-03,TARLAC,Tar-DT-4,1,3.68,18,15.65
2025-01-03,TARLAC,Tar-DT-4,2,1.5,18,3.81
2025-01-03,TARLAC,Tar-DT-4,3,4.71,18,13.11
2025-01-03,TARLAC,Tar-DT-4,4,6.93,18,28.34
2025-01-03,TARLAC,Tar-DT-4,5,6.03,18,20.48
2025-01-03,TARLAC,Tar-DT-4,6,1.46,18,5.81
2025-01-03,TARLAC,Tar-DT-4,7,6.79,18,19.5
2025-01-03,TARLAC,Tar-DT-5,1,5.36,18,23.95
2025-01-03,TARLAC,Tar-DT-5,2,5.82,18,23.19
2025-01-03,TARLAC,Tar-DT-5,3,4.5,18,13.8
2025-01-03,TARLAC,Tar-DT-5,4,3.74,18,16.12
2025-01-03,TARLAC,Tar-DT-5,5,3.26,6,14.1
2025-01-04,ZAMBALES,Zam-DT-1,1,5.78,20,22.82
2025-01-04,ZAMBALES,Zam-DT-1,2,5.94,20,19.03
2025-01-04,ZAMBALES,Zam-DT-1,3,1.68,20,7.31
2025-01-04,ZAMBALES,Zam-DT-1,4,6.24,20,20.99
2025-01-04,ZAMBALES,Zam-DT-1,5,5.58,20,17.9
2025-01-04,ZAMBALES,Zam-DT-1,6,6.06,20,22.05
2025-01-04,ZAMBALES,Zam-DT-1,7,5.2,20,22.48
2025-01-04,ZAMBALES,Zam-DT-1,8,6.21,20,26.65
2025-01-04,ZAMBALES,Zam-DT-1,9,5.61,20,14.44
2025-01-04,ZAMBALES,Zam-DT-1,10,6.07,20,17.81
2025-01-04,ZAMBALES,Zam-DT-2,1,1.81,20,4.78
2025-01-04,ZAMBALES,Zam-DT-2,2,5.28,20,22.73
2025-01-04,ZAMBALES,Zam-DT-2,3,5.12,20,19.51
2025-01-04,ZAMBALES,Zam-DT-2,4,6.38,20,26.03
2025-01-04,ZAMBALES,Zam-DT-2,5,2.61,20,8.3
2025-01-04,ZAMBALES,Zam-DT-2,6,5.93,20,21.68
2025-01-04,ZAMBALES,Zam-DT-2,7,5.71,20,25.65
2025-01-04,ZAMBALES,Zam-DT-2,8,3.5,20,14.78
2025-01-04,ZAMBALES,Zam-DT-2,9,3.86,20,11.13
2025-01-04,ZAMBALES,Zam-DT-2,10,3.18,20,11.69
2025-01-04,ZAMBALES,Zam-DT-3,1,5.23,20,21.76
2025-01-04,ZAMBALES,Zam-DT-3,2,2.9,20,11.13
2025-01-04,ZAMBALES,Zam-DT-3,3,3.34,20,10.66
2025-01-04,ZAMBALES,Zam-DT-3,4,1.99,20,6.5
2025-01-04,ZAMBALES,Zam-DT-3,5,5.27,20,22.63
2025-01-04,ZAMBALES,Zam-DT-3,6,1.75,20,7.01
2025-01-04,ZAMBALES,Zam-DT-3,7,6.84,20,26.37
2025-01-04,ZAMBALES,Zam-DT-3,8,5.94,20,23.13
2025-01-04,ZAMBALES,Zam-DT-3,9,1.21,20,4.49
2025-01-04,ZAMBALES,Zam-DT-3,10,2.71,20,11.16
2025-01-04,ZAMBALES,Zam-DT-4,1,5.59,20,16.59
2025-01-04,ZAMBALES,Zam-DT-4,2,5.59,20,17.76
2025-01-04,ZAMBALES,Zam-DT-4,3,6.86,20,28.91
2025-01-04,ZAMBALES,Zam-DT-4,4,4.47,20,17.1
2025-01-04,ZAMBALES,Zam-DT-4,5,6.38,20,27.37
2025-01-04,ZAMBALES,Zam-DT-4,6,6.75,20,28.03
2025-01-04,ZAMBALES,Zam-DT-4,7,5.59,20,14.8
2025-01-04,ZAMBALES,Zam-DT-4,8,6.55,20,26.16
2025-01-04,ZAMBALES,Zam-DT-4,9,6.62,20,21.32
2025-01-04,ZAMBALES,Zam-DT-4,10,6.01,20,25.59
2025-01-04,ZAMBALES,Zam-DT-5,1,3.89,20,16.98
2025-01-04,ZAMBALES,Zam-DT-5,2,5.8,20,23.21
2025-01-04,ZAMBALES,Zam-DT-5,3,4.53,20,14.7
2025-01-04,ZAMBALES,Zam-DT-5,4,1.25,20,3.56
2025-01-04,ZAMBALES,Zam-DT-5,5,1.89,20,5.02
2025-01-04,ZAMBALES,Zam-DT-5,6,1.36,20,3.76
2025-01-04,ZAMBALES,Zam-DT-5,7,6.04,20,22.22
2025-01-04,ZAMBALES,Zam-DT-5,8,2.65,20,11.34
2025-01-04,ZAMBALES,Zam-DT-5,9,6.47,13,27.71
2025-01-04,rizal,Riz-DT-1,1,2.7,22,9.77
2025-01-04,rizal,Riz-DT-1,2,2.41,22,9.86
2025-01-04,rizal,Riz-DT-1,3,4.85,22,14.98
2025-01-04,rizal,Riz-DT-1,4,1.78,22,6.62
2025-01-04,rizal,Riz-DT-1,5,2.48,22,8.33
2025-01-04,rizal,Riz-DT-1,6,1.14,22,3.8
2025-01-04,rizal,Riz-DT-1,7,4.64,22,15.45
2025-01-04,rizal,Riz-DT-1,8,4.36,22,18.98
2025-01-04,rizal,Riz-DT-2,1,5.72,22,25.09
2025-01-04,rizal,Riz-DT-2,2,6.49,22,19.39
2025-01-04,rizal,Riz-DT-2,3,1.42,22,6.38
2025-01-04,rizal,Riz-DT-2,4,5.42,22,17.88
2025-01-04,rizal,Riz-DT-2,5,5.93,22,22.95
2025-01-04,rizal,Riz-DT-2,6,2.56,22,10.45
2025-01-04,rizal,Riz-DT-2,7,2.02,22,8.97
2025-01-04,rizal,Riz-DT-2,8,2.92,22,12.42
2025-01-04,rizal,Riz-DT-3,1,6.7,22,20.3
2025-01-04,rizal,Riz-DT-3,2,6.08,22,22.14
2025-01-04,rizal,Riz-DT-3,3,5.81,22,21.34
2025-01-04,rizal,Riz-DT-3,4,1.8,22,5.13
2025-01-04,rizal,Riz-DT-3,5,4.65,22,13.93
2025-01-04,rizal,Riz-DT-3,6,2.57,22,8.49
2025-01-04,rizal,Riz-DT-3,7,1.09,22,3.31
2025-01-04,rizal,Riz-DT-3,8,1.35,22,3.58
2025-01-04,rizal,Riz-DT-4,1,4.87,22,18.05
2025-01-04,rizal,Riz-DT-4,2,4.53,22,12.09
2025-01-04,rizal,Riz-DT-4,3,4.0,22,12.25
2025-01-04,rizal,Riz-DT-4,4,6.45,22,24.01
2025-01-04,rizal,Riz-DT-4,5,4.71,22,16.58
2025-01-04,rizal,Riz-DT-4,6,5.21,22,13.2
2025-01-04,rizal,Riz-DT-4,7,1.02,22,4.44
2025-01-04,rizal,Riz-DT-4,8,1.63,22,5.22
2025-01-04,rizal,Riz-DT-5,1,5.4,22,22.7
2025-01-04,rizal,Riz-DT-5,2,6.07,22,19.59
2025-01-04,rizal,Riz-DT-5,3,3.38,22,14.71
2025-01-04,rizal,Riz-DT-5,4,3.31,10,14.23
2025-01-04,bULACAN,Bul-DT-1,1,2.22,22,7.06
2025-01-04,bULACAN,Bul-DT-1,2,2.36,22,6.92
2025-01-04,bULACAN,Bul-DT-1,3,5.03,22,21.43
2025-01-04,bULACAN,Bul-DT-1,4,1.32,22,4.66
2025-01-04,bULACAN,Bul-DT-1,5,3.35,22,11.9
2025-01-04,bULACAN,Bul-DT-2,1,1.76,22,5.59
2025-01-04,bULACAN,Bul-DT-2,2,4.04,22,13.22
2025-01-04,bULACAN,Bul-DT-2,3,4.09,22,13.47
2025-01-04,bULACAN,Bul-DT-2,4,4.61,22,18.41
2025-01-04,bULACAN,Bul-DT-2,5,1.16,22,4.39
2025-01-04,bULACAN,Bul-DT-3,1,4.07,22,15.63
2025-01-04,bULACAN,Bul-DT-3,2,5.89,22,19.58
2025-01-04,bULACAN,Bul-DT-3,3,2.81,22,10.79
2025-01-04,bULACAN,Bul-DT-3,4,3.31,22,9.6
2025-01-04,bULACAN,Bul-DT-3,5,5.92,22,21.97
2025-01-04,bULACAN,Bul-DT-4,1,2.12,22,5.49
2025-01-04,bULACAN,Bul-DT-4,2,5.45,22,21.89
2025-01-04,bULACAN,Bul-DT-4,3,1.9,22,5.94
2025-01-04,bULACAN,Bul-DT-4,4,2.76,22,11.2
2025-01-04,bULACAN,Bul-DT-4,5,4.89,22,20.87
2025-01-04,bULACAN,Bul-DT-5,1,4.37,22,11.35
2025-01-04,bULACAN,Bul-DT-5,2,4.41,22,19.1
2025-01-04,bULACAN,Bul-DT-5,3,5.14,22,15.85
2025-01-04,bULACAN,Bul-DT-5,4,2.74,22,11.5
2025-01-04,bULACAN,Bul-DT-5,5,2.71,17,7.82
2025-01-04,pampanga,Pam-DT-1,1,3.59,18,12.52
2025-01-04,pampanga,Pam-DT-1,2,4.53,18,13.04
2025-01-04,pampanga,Pam-DT-1,3,6.59,18,25.36
2025-01-04,pampanga,Pam-DT-1,4,5.54,18,14.56
2025-01-04,pampanga,Pam-DT-1,5,1.39,18,4.85
2025-01-04,pampanga,Pam-DT-1,6,3.08,18,13.37
2025-01-04,pampanga,Pam-DT-1,7,1.56,18,6.47
2025-01-04,pampanga,Pam-DT-2,1,5.35,18,14.21
2025-01-04,pampanga,Pam-DT-2,2,1.21,18,5.27
2025-01-04,pampanga,Pam-DT-2,3,5.99,18,24.24
2025-01-04,pampanga,Pam-DT-2,4,5.54,18,13.89
2025-01-04,pampanga,Pam-DT-2,5,4.38,18,11.91
2025-01-04,pampanga,Pam-DT-2,6,3.16,18,11.03
2025-01-04,pampanga,Pam-DT-2,7,3.64,18,12.8
2025-01-04,pampanga,Pam-DT-3,1,6.07,18,25.09
2025-01-04,pampanga,Pam-DT-3,2,2.84,18,10.04
2025-01-04,pampanga,Pam-DT-3,3,3.85,18,9.8
2025-01-04,pampanga,Pam-DT-3,4,5.18,18,13.57
2025-01-04,pampanga,Pam-DT-3,5,5.22,18,14.92
2025-01-04,pampanga,Pam-DT-3,6,6.14,18,26.3
2025-01-04,pampanga,Pam-DT-3,7,6.43,18,28.31
2025-01-04,pampanga,Pam-DT-4,1,2.87,18,7.67
2025-01-04,pampanga,Pam-DT-4,2,6.83,18,18.6
2025-01-04,pampanga,Pam-DT-4,3,2.17,18,5.52
2025-01-04,pampanga,Pam-DT-4,4,2.73,18,7.09
2025-01-04,pampanga,Pam-DT-4,5,3.94,18,11.43
2025-01-04,pampanga,Pam-DT-4,6,6.06,18,22.2
2025-01-04,pampanga,Pam-DT-4,7,4.12,18,17.54
2025-01-04,pampanga,Pam-DT-5,1,2.37,18,8.73
2025-01-04,pampanga,Pam-DT-5,2,1.34,18,5.11
2025-01-04,pampanga,Pam-DT-5,3,5.86,18,17.84
2025-01-04,pampanga,Pam-DT-5,4,1.64,18,5.5
2025-01-04,pampanga,Pam-DT-5,5,1.52,10,4.28
2025-01-04,Tarlac,Tar-DT-1,1,4.15,18,11.4
2025-01-04,Tarlac,Tar-DT-1,2,2.94,18,8.91
2025-01-04,Tarlac,Tar-DT-1,3,1.93,18,7.16
2025-01-04,Tarlac,Tar-DT-2,1,2.28,18,9.63
2025-01-04,Tarlac,Tar-DT-2,2,3.73,18,15.31
2025-01-04,Tarlac,Tar-DT-2,3,6.08,18,23.23
2025-01-04,Tarlac,Tar-DT-3,1,5.91,18,24.11
2025-01-04,Tarlac,Tar-DT-3,2,4.48,18,14.13
2025-01-04,Tarlac,Tar-DT-3,3,3.47,18,10.78
2025-01-04,Tarlac,Tar-DT-4,1,3.9,18,12.89
2025-01-04,Tarlac,Tar-DT-4,2,3.0,18,8.17
2025-01-04,Tarlac,Tar-DT-4,3,3.48,18,9.67
2025-01-04,Tarlac,Tar-DT-5,1,3.18,18,8.63
2025-01-04,Tarlac,Tar-DT-5,2,3.3,18,11.8
2025-01-04,Tarlac,Tar-DT-5,3,1.45,9,4.37
2025-01-05,zAMBALES,Zam-DT-1,1,6.38,20,18.62
2025-01-05,zAMBALES,Zam-DT-1,2,5.49,20,16.04
2025-01-05,zAMBALES,Zam-DT-1,3,1.11,20,4.52
2025-01-05,zAMBALES,Zam-DT-1,4,4.96,20,12.51
2025-01-05,zAMBALES,Zam-DT-1,5,4.83,20,16.74
2025-01-05,zAMBALES,Zam-DT-1,6,6.01,20,24.78
2025-01-05,zAMBALES,Zam-DT-1,7,2.56,20,7.05
2025-01-05,zAMBALES,Zam-DT-1,8,6.44,20,23.19
2025-01-05,zAMBALES,Zam-DT-2,1,6.0,20,17.03
2025-01-05,zAMBALES,Zam-DT-2,2,3.24,20,9.22
2025-01-05,zAMBALES,Zam-DT-2,3,5.35,20,15.85
2025-01-05,zAMBALES,Zam-DT-2,4,3.33,20,13.49
2025-01-05,zAMBALES,Zam-DT-2,5,2.15,20,9.64
2025-01-05,zAMBALES,Zam-DT-2,6,4.13,20,10.69
2025-01-05,zAMBALES,Zam-DT-2,7,2.34,20,8.5
2025-01-05,zAMBALES,Zam-DT-2,8,3.04,20,11.92
2025-01-05,zAMBALES,Zam-DT-3,1,2.24,20,6.21
2025-01-05,zAMBALES,Zam-DT-3,2,5.81,20,17.5
2025-01-05,zAMBALES,Zam-DT-3,3,5.02,20,12.88
2025-01-05,zAMBALES,Zam-DT-3,4,3.96,20,11.67
2025-01-05,zAMBALES,Zam-DT-3,5,2.53,20,9.57
2025-01-05,zAMBALES,Zam-DT-3,6,5.11,20,13.0
2025-01-05,zAMBALES,Zam-DT-3,7,1.17,20,3.82
2025-01-05,zAMBALES,Zam-DT-3,8,2.85,20,12.3
2025-01-05,zAMBALES,Zam-DT-4,1,6.55,20,20.11
2025-01-05,zAMBALES,Zam-DT-4,2,2.6,20,9.84
2025-01-05,zAMBALES,Zam-DT-4,3,4.69,20,19.08
2025-01-05,zAMBALES,Zam-DT-4,4,6.72,20,24.94
2025-01-05,zAMBALES,Zam-DT-4,5,4.83,20,20.67
2025-01-05,zAMBALES,Zam-DT-4,6,3.64,20,9.56
2025-01-05,zAMBALES,Zam-DT-4,7,4.04,20,11.52
2025-01-05,zAMBALES,Zam-DT-4,8,2.95,20,12.98
2025-01-05,zAMBALES,Zam-DT-5,1,6.04,20,19.52
2025-01-05,zAMBALES,Zam-DT-5,2,3.79,20,15.23
2025-01-05,zAMBALES,Zam-DT-5,3,3.73,20,9.36
2025-01-05,zAMBALES,Zam-DT-5,4,1.96,20,6.59
2025-01-05,zAMBALES,Zam-DT-5,5,2.33,20,8.6
2025-01-05,zAMBALES,Zam-DT-5,6,4.35,10,15.13
2025-01-05,Rizal,Riz-DT-1,1,5.78,22,22.03
2025-01-05,Rizal,Riz-DT-1,2,4.17,22,14.98
2025-01-05,Rizal,Riz-DT-1,3,6.07,22,19.17
2025-01-05,Rizal,Riz-DT-1,4,1.56,22,6.17
2025-01-05,Rizal,Riz-DT-1,5,1.32,22,3.35
2025-01-05,Rizal,Riz-DT-1,6,5.14,22,22.41
2025-01-05,Rizal,Riz-DT-1,7,4.95,22,14.2
2025-01-05,Rizal,Riz-DT-1,8,1.61,22,6.51
2025-01-05,Rizal,Riz-DT-2,1,1.11,22,3.2
2025-01-05,Rizal,Riz-DT-2,2,6.39,22,28.4
2025-01-05,Rizal,Riz-DT-2,3,6.26,22,24.5
2025-01-05,Rizal,Riz-DT-2,4,5.25,22,22.71
2025-01-05,Rizal,Riz-DT-2,5,1.38,22,3.51
2025-01-05,Rizal,Riz-DT-2,6,5.84,22,16.23
2025-01-05,Rizal,Riz-DT-2,7,4.02,22,16.16
2025-01-05,Rizal,Riz-DT-2,8,4.11,22,12.39
2025-01-05,Rizal,Riz-DT-3,1,4.79,22,14.95
2025-01-05,Rizal,Riz-DT-3,2,6.24,22,23.35
2025-01-05,Rizal,Riz-DT-3,3,6.36,22,16.46
2025-01-05,Rizal,Riz-DT-3,4,3.43,22,9.22
2025-01-05,Rizal,Riz-DT-3,5,4.12,22,12.22
2025-01-05,Rizal,Riz-DT-3,6,4.14,22,12.36
2025-01-05,Rizal,Riz-DT-3,7,3.45,22,11.37
2025-01-05,Rizal,Riz-DT-3,8,1.75,22,6.97
2025-01-05,Rizal,Riz-DT-4,1,6.39,22,17.99
2025-01-05,Rizal,Riz-DT-4,2,1.99,22,6.02
2025-01-05,Rizal,Riz-DT-4,3,2.57,22,8.18
2025-01-05,Rizal,Riz-DT-4,4,4.47,22,15.09
2025-01-05,Rizal,Riz-DT-4,5,6.59,22,23.99
2025-01-05,Rizal,Riz-DT-4,6,3.47,22,9.8
2025-01-05,Rizal,Riz-DT-4,7,4.06,22,16.19
2025-01-05,Rizal,Riz-DT-4,8,3.35,22,11.41
2025-01-05,Rizal,Riz-DT-5,1,1.63,22,4.68
2025-01-05,Rizal,Riz-DT-5,2,4.66,22,18.83
2025-01-05,Rizal,Riz-DT-5,3,3.43,22,11.07
2025-01-05,Rizal,Riz-DT-5,4,3.21,22,10.67
2025-01-05,Rizal,Riz-DT-5,5,2.9,21,8.49
2025-01-05,Bulacan,Bul-DT-1,1,1.03,22,2.82
2025-01-05,Bulacan,Bul-DT-1,2,2.93,22,12.31
2025-01-05,Bulacan,Bul-DT-1,3,1.02,22,3.64
2025-01-05,Bulacan,Bul-DT-2,1,1.01,22,3.62
2025-01-05,Bulacan,Bul-DT-2,2,3.88,22,10.72
2025-01-05,Bulacan,Bul-DT-2,3,4.51,22,16.87
2025-01-05,Bulacan,Bul-DT-3,1,3.72,22,15.24
2025-01-05,Bulacan,Bul-DT-3,2,1.36,22,4.29
2025-01-05,Bulacan,Bul-DT-3,3,3.88,22,12.26
2025-01-05,Bulacan,Bul-DT-4,1,1.73,22,4.72
2025-01-05,Bulacan,Bul-DT-4,2,5.64,22,17.11
2025-01-05,Bulacan,Bul-DT-4,3,4.98,22,20.88
2025-01-05,Bulacan,Bul-DT-5,1,2.75,22,7.9
2025-01-05,Bulacan,Bul-DT-5,2,4.44,1,18.21
2025-01-05,pAMPANGA,Pam-DT-1,1,3.27,18,13.84
2025-01-05,pAMPANGA,Pam-DT-1,2,5.38,18,14.5
2025-01-05,pAMPANGA,Pam-DT-1,3,2.39,18,7.56
2025-01-05,pAMPANGA,Pam-DT-1,4,4.76,18,19.02
2025-01-05,pAMPANGA,Pam-DT-1,5,3.9,18,9.96
2025-01-05,pAMPANGA,Pam-DT-1,6,6.24,18,27.22
2025-01-05,pAMPANGA,Pam-DT-2,1,3.17,18,13.06
2025-01-05,pAMPANGA,Pam-DT-2,2,4.13,18,14.26
2025-01-05,pAMPANGA,Pam-DT-2,3,6.61,18,16.63
2025-01-05,pAMPANGA,Pam-DT-2,4,3.51,18,10.43
2025-01-05,pAMPANGA,Pam-DT-2,5,3.81,18,13.09
2025-01-05,pAMPANGA,Pam-DT-2,6,2.16,18,7.89
2025-01-05,pAMPANGA,Pam-DT-3,1,3.34,18,14.6
2025-01-05,pAMPANGA,Pam-DT-3,2,6.62,18,21.61
2025-01-05,pAMPANGA,Pam-DT-3,3,5.53,18,20.71
2025-01-05,pAMPANGA,Pam-DT-3,4,3.23,18,9.77
2025-01-05,pAMPANGA,Pam-DT-3,5,6.54,18,18.82
2025-01-05,pAMPANGA,Pam-DT-3,6,5.74,18,23.01
2025-01-05,pAMPANGA,Pam-DT-4,1,2.25,18,7.3
2025-01-05,pAMPANGA,Pam-DT-4,2,3.68,18,12.88
2025-01-05,pAMPANGA,Pam-DT-4,3,4.6,18,14.72
2025-01-05,pAMPANGA,Pam-DT-4,4,4.59,18,15.49
2025-01-05,pAMPANGA,Pam-DT-4,5,6.7,18,26.03
2025-01-05,pAMPANGA,Pam-DT-4,6,4.13,18,14.98
2025-01-05,pAMPANGA,Pam-DT-5,1,1.65,18,5.03
2025-01-05,pAMPANGA,Pam-DT-5,2,5.23,18,23.37
2025-01-05,pAMPANGA,Pam-DT-5,3,2.82,18,12.64
2025-01-05,pAMPANGA,Pam-DT-5,4,3.11,2,10.6
2025-01-05,tARLAC,Tar-DT-1,1,2.63,18,8.17
2025-01-05,tARLAC,Tar-DT-1,2,3.59,18,12.4
2025-01-05,tARLAC,Tar-DT-1,3,1.81,18,7.29
2025-01-05,tARLAC,Tar-DT-1,4,1.2,18,5.31
2025-01-05,tARLAC,Tar-DT-1,5,2.6,18,10.17
2025-01-05,tARLAC,Tar-DT-2,1,4.2,18,17.55
2025-01-05,tARLAC,Tar-DT-2,2,2.22,18,5.68
2025-01-05,tARLAC,Tar-DT-2,3,2.06,18,7.95
2025-01-05,tARLAC,Tar-DT-2,4,5.88,18,16.57
2025-01-05,tARLAC,Tar-DT-2,5,4.46,18,11.63
2025-01-05,tARLAC,Tar-DT-3,1,5.96,18,15.97
2025-01-05,tARLAC,Tar-DT-3,2,2.06,18,7.83
2025-01-05,tARLAC,Tar-DT-3,3,3.82,18,11.65
2025-01-05,tARLAC,Tar-DT-3,4,6.66,18,24.12
2025-01-05,tARLAC,Tar-DT-3,5,1.96,18,6.56
2025-01-05,tARLAC,Tar-DT-4,1,5.25,18,17.93
2025-01-05,tARLAC,Tar-DT-4,2,1.63,18,4.64
2025-01-05,tARLAC,Tar-DT-4,3,2.5,18,8.98
2025-01-05,tARLAC,Tar-DT-4,4,4.81,18,16.61
2025-01-05,tARLAC,Tar-DT-4,5,2.27,18,7.23
2025-01-05,tARLAC,Tar-DT-5,1,6.22,18,18.56
2025-01-05,tARLAC,Tar-DT-5,2,4.96,18,16.21
2025-01-05,tARLAC,Tar-DT-5,3,6.75,18,16.99
2025-01-05,tARLAC,Tar-DT-5,4,2.89,11,11.61
2025-01-06,Zambales,Zam-DT-1,1,4.52,20,14.74
2025-01-06,Zambales,Zam-DT-1,2,3.12,20,11.96
2025-01-06,Zambales,Zam-DT-1,3,1.85,20,5.99
2025-01-06,Zambales,Zam-DT-1,4,3.83,20,11.2
2025-01-06,Zambales,Zam-DT-1,5,3.77,20,14.32
2025-01-06,Zambales,Zam-DT-1,6,2.57,20,10.91
2025-01-06,Zambales,Zam-DT-1,7,6.39,20,18.38
2025-01-06,Zambales,Zam-DT-1,8,2.95,20,11.86
2025-01-06,Zambales,Zam-DT-1,9,3.41,20,8.8
2025-01-06,Zambales,Zam-DT-1,10,4.96,20,13.6
2025-01-06,Zambales,Zam-DT-2,1,2.06,20,6.73
2025-01-06,Zambales,Zam-DT-2,2,4.65,20,16.95
2025-01-06,Zambales,Zam-DT-2,3,6.88,20,24.94
2025-01-06,Zambales,Zam-DT-2,4,2.59,20,8.6
2025-01-06,Zambales,Zam-DT-2,5,6.56,20,26.91
2025-01-06,Zambales,Zam-DT-2,6,1.99,20,6.09
2025-01-06,Zambales,Zam-DT-2,7,4.66,20,20.02
2025-01-06,Zambales,Zam-DT-2,8,1.98,20,7.2
2025-01-06,Zambales,Zam-DT-2,9,1.52,20,5.15
2025-01-06,Zambales,Zam-DT-2,10,6.88,20,27.28
2025-01-06,Zambales,Zam-DT-3,1,6.73,20,17.57
2025-01-06,Zambales,Zam-DT-3,2,5.21,20,22.91
2025-01-06,Zambales,Zam-DT-3,3,5.99,20,24.16
2025-01-06,Zambales,Zam-DT-3,4,3.26,20,12.62
2025-01-06,Zambales,Zam-DT-3,5,2.22,20,6.8
2025-01-06,Zambales,Zam-DT-3,6,1.68,20,6.68
2025-01-06,Zambales,Zam-DT-3,7,2.66,20,8.04
2025-01-06,Zambales,Zam-DT-3,8,1.05,20,2.93
2025-01-06,Zambales,Zam-DT-3,9,4.46,20,16.61
2025-01-06,Zambales,Zam-DT-3,10,1.83,20,8.11
2025-01-06,Zambales,Zam-DT-4,1,5.75,20,14.88
2025-01-06,Zambales,Zam-DT-4,2,4.88,20,17.77
2025-01-06,Zambales,Zam-DT-4,3,2.69,20,10.27
2025-01-06,Zambales,Zam-DT-4,4,4.15,20,16.75
2025-01-06,Zambales,Zam-DT-4,5,4.31,20,14.49
2025-01-06,Zambales,Zam-DT-4,6,2.29,20,7.34
2025-01-06,Zambales,Zam-DT-4,7,5.79,20,16.3
2025-01-06,Zambales,Zam-DT-4,8,6.11,20,19.72
2025-01-06,Zambales,Zam-DT-4,9,4.14,20,14.91
2025-01-06,Zambales,Zam-DT-4,10,1.95,20,4.98
2025-01-06,Zambales,Zam-DT-5,1,1.57,20,6.21
2025-01-06,Zambales,Zam-DT-5,2,5.67,20,23.74
2025-01-06,Zambales,Zam-DT-5,3,2.94,20,9.3
2025-01-06,Zambales,Zam-DT-5,4,2.94,20,7.4
2025-01-06,Zambales,Zam-DT-5,5,1.59,20,5.5
2025-01-06,Zambales,Zam-DT-5,6,4.59,20,16.4
2025-01-06,Zambales,Zam-DT-5,7,3.59,20,10.24
2025-01-06,Zambales,Zam-DT-5,8,2.36,20,8.35
2025-01-06,Zambales,Zam-DT-5,9,6.74,6,28.68
2025-01-06,Rizal,Riz-DT-1,1,6.43,22,24.4
2025-01-06,Rizal,Riz-DT-1,2,3.3,22,10.09
2025-01-06,Rizal,Riz-DT-1,3,3.06,22,13.03
2025-01-06,Rizal,Riz-DT-1,4,4.18,22,18.21
2025-01-06,Rizal,Riz-DT-1,5,4.0,22,11.68
2025-01-06,Rizal,Riz-DT-1,6,1.57,22,6.04
2025-01-06,Rizal,Riz-DT-1,7,2.76,22,10.4
2025-01-06,Rizal,Riz-DT-1,8,6.58,22,16.68
2025-01-06,Rizal,Riz-DT-1,9,1.33,22,4.22
2025-01-06,Rizal,Riz-DT-1,10,2.85,22,9.33
2025-01-06,Rizal,Riz-DT-1,11,3.67,22,12.19
